listing_id,listed_date,country,brand,model,fuel,transmission,seller_type,age_years,mileage_km,power_kw,previous_owners,accident_free,days_on_market,asking_price_eur,model_price_eur,price_p10_eur,price_p90_eur,price_gap_pct,recommended_action
CAR-02849,2026-06-09,DE,Audi,A3,Petrol,Automatic,Independent dealer,7,142521,70,3,True,42,6580,6638,5702,7668,-0.9,Hold
CAR-01212,2026-06-09,NL,Mercedes-Benz,A-Class,Diesel,Automatic,Independent dealer,8,112409,176,4,True,68,7000,7407,6363,8556,-5.5,Hold
CAR-02042,2026-06-10,DE,Volkswagen,Tiguan,Petrol,Automatic,Franchise dealer,1,19524,151,1,True,61,41540,40943,35168,47292,1.5,Hold
CAR-01875,2026-06-10,DE,Volkswagen,Passat,Diesel,Automatic,Franchise dealer,3,53800,171,2,False,5,21570,18554,15937,21431,16.3,Hold
CAR-03942,2026-06-10,AT,BMW,i4,Electric,Automatic,Franchise dealer,2,32378,141,2,True,24,48850,43488,37354,50232,12.3,Hold
CAR-04425,2026-06-10,DE,Audi,Q5,Petrol,Automatic,Independent dealer,3,56593,150,3,True,47,31990,28420,24412,32828,12.6,Review markdown
CAR-04663,2026-06-11,DE,BMW,i4,Hybrid,Automatic,Private,2,43753,119,1,True,9,43720,37107,31873,42861,17.8,Hold
CAR-04102,2026-06-11,DE,Mercedes-Benz,C-Class,Diesel,Automatic,Franchise dealer,2,39695,101,1,True,93,33200,30627,26307,35377,8.4,Review markdown
CAR-01883,2026-06-11,DE,Volkswagen,Tiguan,Petrol,Automatic,Franchise dealer,7,144959,78,2,True,17,7540,7832,6727,9046,-3.7,Hold
CAR-00969,2026-06-11,NL,BMW,i4,Hybrid,Automatic,Franchise dealer,4,74459,229,2,True,32,32960,28358,24358,32755,16.2,Hold
CAR-04175,2026-06-11,AT,Mercedes-Benz,C-Class,Petrol,Automatic,Private,2,60178,198,2,True,24,26130,31304,26889,36159,-16.5,Check underpricing
CAR-00078,2026-06-11,DE,Mercedes-Benz,EQE,Hybrid,Manual,Private,2,35867,145,1,True,36,52050,42971,36910,49634,21.1,Hold
CAR-04200,2026-06-11,DE,BMW,i4,Petrol,Automatic,Independent dealer,3,48159,116,2,True,50,30700,28745,24691,33203,6.8,Review markdown
CAR-01715,2026-06-11,DE,Volkswagen,Tiguan,Petrol,Automatic,Franchise dealer,8,107279,158,5,True,34,7410,8221,7062,9496,-9.9,Check underpricing
CAR-00907,2026-06-11,NL,BMW,3 Series,Electric,Automatic,Independent dealer,8,128408,151,4,True,49,9090,8290,7121,9576,9.7,Review markdown
CAR-02926,2026-06-11,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,2,44784,189,2,True,13,28920,27542,23657,31813,5.0,Hold
CAR-04584,2026-06-12,DE,Volkswagen,Golf,Diesel,Manual,Independent dealer,2,48121,152,1,True,20,20300,19713,16933,22770,3.0,Hold
CAR-00130,2026-06-12,NL,BMW,5 Series,Petrol,Automatic,Franchise dealer,4,48692,173,1,True,49,32610,26543,22799,30659,22.9,Review markdown
CAR-00997,2026-06-12,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,5,91906,123,3,True,17,11500,13131,11279,15168,-12.4,Check underpricing
CAR-04994,2026-06-12,DE,Mercedes-Benz,GLA,Electric,Automatic,Private,4,46897,115,2,True,26,15980,17485,15019,20196,-8.6,Check underpricing
CAR-00294,2026-06-12,DE,Volkswagen,ID.3,Petrol,Automatic,Private,3,51551,183,1,True,66,20920,20874,17930,24111,0.2,Hold
CAR-03911,2026-06-12,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,8,108776,157,5,True,106,12880,11791,10128,13620,9.2,Review markdown
CAR-03892,2026-06-13,DE,Mercedes-Benz,EQE,Diesel,Automatic,Franchise dealer,4,64208,70,2,True,54,23750,23768,20416,27454,-0.1,Hold
CAR-03163,2026-06-13,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,8,150063,171,4,True,36,6410,6945,5966,8022,-7.7,Hold
CAR-04172,2026-06-13,DE,Skoda,Octavia,Petrol,Automatic,Franchise dealer,2,34414,206,1,True,33,26120,26093,22412,30139,0.1,Hold
CAR-01946,2026-06-14,NL,BMW,X1,Petrol,Manual,Independent dealer,6,89240,137,2,False,142,9770,9453,8120,10919,3.4,Hold
CAR-01529,2026-06-14,DE,Audi,Q3,Petrol,Automatic,Independent dealer,4,63708,178,2,True,5,20690,18256,15681,21087,13.3,Hold
CAR-04706,2026-06-14,AT,BMW,X3,Petrol,Manual,Independent dealer,4,72410,120,2,True,19,20430,20598,17692,23792,-0.8,Hold
CAR-00490,2026-06-14,DE,Volkswagen,ID.4,Hybrid,Automatic,Franchise dealer,1,22310,145,2,True,3,40350,45168,38797,52173,-10.7,Check underpricing
CAR-03715,2026-06-14,NL,Volkswagen,Passat,Petrol,Manual,Independent dealer,6,87280,191,4,True,42,10240,10860,9328,12544,-5.7,Hold
CAR-04338,2026-06-15,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Franchise dealer,3,56996,118,2,True,45,30200,31842,27351,36781,-5.2,Hold
CAR-04076,2026-06-15,NL,Volkswagen,Passat,Diesel,Automatic,Franchise dealer,2,51205,140,3,True,58,24570,25943,22284,29966,-5.3,Hold
CAR-03313,2026-06-15,DE,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,6,90496,90,2,True,22,11680,10776,9256,12447,8.4,Hold
CAR-01943,2026-06-15,DE,BMW,3 Series,Hybrid,Automatic,Private,1,29539,112,1,True,49,36830,36806,31615,42514,0.1,Hold
CAR-03627,2026-06-15,AT,Volkswagen,Golf,Electric,Automatic,Independent dealer,5,91175,104,3,False,33,9000,8624,7408,9961,4.4,Hold
CAR-00891,2026-06-15,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,6,111427,199,2,True,77,12500,11957,10271,13812,4.5,Hold
CAR-00826,2026-06-15,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,1,34748,139,1,True,12,56700,54018,46399,62395,5.0,Hold
CAR-00949,2026-06-15,AT,Audi,Q5,Petrol,Automatic,Franchise dealer,2,62804,174,1,True,11,52250,40148,34485,46374,30.1,Hold
CAR-01339,2026-06-16,DE,Audi,e-tron,Electric,Manual,Independent dealer,5,119607,92,2,True,40,16870,16390,14078,18932,2.9,Hold
CAR-03932,2026-06-16,DE,Mercedes-Benz,C-Class,Diesel,Manual,Independent dealer,1,22428,156,1,True,13,37120,40424,34722,46693,-8.2,Check underpricing
CAR-02284,2026-06-16,DE,BMW,X3,Petrol,Automatic,Independent dealer,13,257655,70,5,True,36,5530,4788,4113,5531,15.5,Hold
CAR-03500,2026-06-17,DE,Audi,A3,Petrol,Automatic,Franchise dealer,3,55970,179,1,True,79,22210,21536,18498,24876,3.1,Hold
CAR-01184,2026-06-17,DE,BMW,5 Series,Diesel,Manual,Franchise dealer,4,61332,96,2,False,17,15610,16849,14472,19462,-7.4,Hold
CAR-02774,2026-06-17,DE,Volkswagen,Golf,Electric,Automatic,Franchise dealer,3,84300,88,1,True,28,13620,15369,13201,17752,-11.4,Check underpricing
CAR-00414,2026-06-17,DE,BMW,5 Series,Diesel,Automatic,Franchise dealer,2,34098,106,2,True,37,45030,35274,30298,40744,27.7,Hold
CAR-01163,2026-06-17,DE,BMW,5 Series,Diesel,Automatic,Franchise dealer,5,110616,166,3,True,15,18760,16457,14136,19009,14.0,Hold
CAR-01522,2026-06-17,DE,Skoda,Superb,Petrol,Manual,Independent dealer,3,46479,126,1,True,63,23920,20615,17707,23812,16.0,Review markdown
CAR-00069,2026-06-17,DE,Mercedes-Benz,GLA,Electric,Automatic,Independent dealer,5,79595,180,2,True,58,15950,15611,13409,18032,2.2,Hold
CAR-02572,2026-06-18,NL,Volkswagen,ID.3,Diesel,Automatic,Independent dealer,4,78710,132,3,True,40,15190,14356,12331,16582,5.8,Hold
CAR-01864,2026-06-18,AT,Volkswagen,ID.4,Diesel,Automatic,Franchise dealer,5,119010,245,3,True,93,17850,15441,13263,17836,15.6,Review markdown
CAR-01753,2026-06-18,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,2,69279,142,1,True,59,21100,24674,21194,28500,-14.5,Check underpricing
CAR-04045,2026-06-19,DE,Audi,A4,Hybrid,Automatic,Franchise dealer,5,83064,92,2,True,19,17320,14251,12241,16461,21.5,Hold
CAR-04928,2026-06-19,DE,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,5,80853,127,4,False,18,11810,11220,9638,12960,5.3,Hold
CAR-00645,2026-06-19,DE,Skoda,Enyaq,Diesel,Manual,Independent dealer,4,76795,104,4,True,77,16210,14600,12541,16864,11.0,Review markdown
CAR-02614,2026-06-20,DE,Audi,Q3,Electric,Automatic,Private,2,50485,169,2,True,82,32760,28482,24465,32899,15.0,Review markdown
CAR-04433,2026-06-20,DE,Audi,Q5,Petrol,Automatic,Franchise dealer,11,208454,85,4,True,74,5630,6295,5407,7271,-10.6,Check underpricing
CAR-04342,2026-06-20,DE,Mercedes-Benz,C-Class,Diesel,Manual,Private,3,37612,187,2,True,56,22350,23363,20068,26986,-4.3,Hold
CAR-00381,2026-06-20,DE,Skoda,Kodiaq,Petrol,Automatic,Private,3,82855,134,2,True,72,20680,18875,16213,21802,9.6,Review markdown
CAR-00438,2026-06-21,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,6,82149,131,2,True,10,8380,8736,7504,10091,-4.1,Hold
CAR-04649,2026-06-21,DE,Mercedes-Benz,GLA,Diesel,Automatic,Franchise dealer,2,42362,177,2,True,56,28720,30106,25859,34775,-4.6,Hold
CAR-02157,2026-06-21,DE,Audi,A3,Petrol,Manual,Private,13,183548,153,5,False,56,5220,3455,2968,3991,51.1,Review markdown
CAR-02346,2026-06-21,DE,Skoda,Kodiaq,Petrol,Automatic,Independent dealer,7,120731,72,3,True,36,7760,8086,6945,9339,-4.0,Hold
CAR-03244,2026-06-22,DE,BMW,5 Series,Petrol,Automatic,Franchise dealer,2,37493,193,1,True,55,47560,42493,36499,49082,11.9,Review markdown
CAR-02093,2026-06-22,DE,BMW,5 Series,Petrol,Manual,Independent dealer,2,56660,71,1,True,26,26100,30034,25798,34692,-13.1,Check underpricing
CAR-04063,2026-06-22,DE,Mercedes-Benz,C-Class,Petrol,Manual,Franchise dealer,4,78744,115,2,True,36,19640,17304,14863,19987,13.5,Hold
CAR-02678,2026-06-22,DE,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,9,125045,136,4,False,20,5190,6117,5255,7066,-15.2,Check underpricing
CAR-00106,2026-06-22,DE,Mercedes-Benz,GLA,Petrol,Manual,Independent dealer,2,38582,132,1,True,119,27020,27914,23977,32243,-3.2,Hold
CAR-02441,2026-06-22,DE,BMW,X1,Petrol,Automatic,Franchise dealer,3,53773,70,1,True,22,21390,20407,17529,23572,4.8,Hold
CAR-00123,2026-06-23,DE,Audi,A3,Diesel,Automatic,Independent dealer,1,13830,127,1,True,35,34510,33643,28897,38860,2.6,Hold
CAR-04805,2026-06-23,AT,Volkswagen,Passat,Petrol,Automatic,Private,9,196993,149,4,True,41,5840,5445,4677,6290,7.3,Hold
CAR-01508,2026-06-23,DE,BMW,3 Series,Hybrid,Manual,Independent dealer,2,61790,133,1,True,65,28030,27009,23199,31197,3.8,Hold
CAR-03065,2026-06-23,AT,Mercedes-Benz,GLA,Diesel,Automatic,Independent dealer,3,31775,171,1,True,65,28710,25275,21710,29194,13.6,Review markdown
CAR-00809,2026-06-23,DE,Skoda,Karoq,Diesel,Manual,Franchise dealer,12,230942,144,5,True,10,5360,3471,2982,4010,54.4,Hold
CAR-01992,2026-06-23,DE,Audi,Q5,Diesel,Automatic,Independent dealer,1,33836,158,2,True,56,51000,48452,41618,55965,5.3,Review markdown
CAR-02462,2026-06-23,DE,BMW,i4,Diesel,Automatic,Franchise dealer,5,73084,123,3,True,35,22180,17901,15376,20677,23.9,Hold
CAR-04581,2026-06-23,DE,Volkswagen,Passat,Diesel,Automatic,Independent dealer,3,70812,186,3,True,140,23700,20224,17371,23360,17.2,Review markdown
CAR-03795,2026-06-23,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,12,162280,140,5,True,55,5460,4084,3508,4717,33.7,Review markdown
CAR-02731,2026-06-24,DE,Audi,A4,Petrol,Automatic,Independent dealer,6,114616,152,4,True,30,10820,10647,9146,12299,1.6,Hold
CAR-01059,2026-06-24,NL,Volkswagen,ID.4,Diesel,Manual,Independent dealer,3,53743,205,2,True,33,27890,23505,20189,27150,18.7,Hold
CAR-04646,2026-06-24,DE,Skoda,Enyaq,Hybrid,Automatic,Franchise dealer,3,35257,94,2,True,33,28850,25148,21601,29048,14.7,Hold
CAR-03249,2026-06-24,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,10,204328,152,5,True,50,5260,4870,4183,5625,8.0,Review markdown
CAR-04493,2026-06-24,DE,BMW,i4,Petrol,Automatic,Independent dealer,5,87829,169,2,True,33,19360,18930,16260,21865,2.3,Hold
CAR-04440,2026-06-24,DE,BMW,5 Series,Hybrid,Automatic,Private,3,61554,70,2,True,8,27530,24420,20975,28207,12.7,Hold
CAR-01261,2026-06-24,DE,Audi,Q3,Electric,Automatic,Independent dealer,6,73695,167,4,True,46,13770,12508,10744,14448,10.1,Review markdown
CAR-03230,2026-06-25,DE,Mercedes-Benz,GLA,Petrol,Automatic,Private,13,194540,176,5,True,37,5620,4937,4241,5703,13.8,Hold
CAR-00790,2026-06-25,DE,BMW,X3,Petrol,Automatic,Independent dealer,5,95165,158,3,False,40,14320,14818,12728,17115,-3.4,Hold
CAR-01798,2026-06-25,DE,Mercedes-Benz,EQE,Diesel,Automatic,Private,1,19924,126,1,True,30,57250,54154,46516,62552,5.7,Hold
CAR-03417,2026-06-25,DE,Volkswagen,ID.3,Petrol,Manual,Independent dealer,6,134510,73,2,True,24,6670,7859,6751,9078,-15.1,Check underpricing
CAR-01170,2026-06-26,DE,Audi,Q3,Petrol,Automatic,Independent dealer,3,57621,123,2,True,63,24330,21109,18132,24382,15.3,Review markdown
CAR-04821,2026-06-26,DE,Audi,Q5,Electric,Automatic,Independent dealer,8,117645,200,4,True,43,10080,11928,10246,13778,-15.5,Check underpricing
CAR-00399,2026-06-26,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Independent dealer,1,25044,163,1,True,49,53860,56191,48266,64905,-4.1,Hold
CAR-03961,2026-06-26,AT,BMW,i4,Petrol,Manual,Independent dealer,3,68286,117,2,True,20,29170,26142,22455,30196,11.6,Hold
CAR-03867,2026-06-26,DE,Audi,Q5,Petrol,Manual,Franchise dealer,1,36524,72,2,True,19,46210,42222,36267,48770,9.4,Hold
CAR-01141,2026-06-27,DE,Volkswagen,Golf,Electric,Manual,Independent dealer,5,98234,152,2,True,22,9980,9917,8518,11454,0.6,Hold
CAR-03952,2026-06-27,DE,Skoda,Kodiaq,Hybrid,Automatic,Independent dealer,4,37188,85,2,True,45,21280,18345,15757,21190,16.0,Hold
CAR-00110,2026-06-27,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,4,59740,109,3,True,31,22720,23445,20138,27081,-3.1,Hold
CAR-03247,2026-06-27,DE,Volkswagen,Tiguan,Petrol,Automatic,Franchise dealer,12,263957,136,5,False,51,5910,3507,3013,4051,68.5,Review markdown
CAR-01878,2026-06-27,DE,Mercedes-Benz,EQE,Petrol,Manual,Private,5,80636,153,3,True,49,23240,18802,16150,21718,23.6,Review markdown
CAR-03809,2026-06-28,DE,Volkswagen,Tiguan,Electric,Automatic,Private,2,52472,188,2,True,68,29440,28260,24274,32643,4.2,Hold
CAR-00612,2026-06-28,DE,Skoda,Octavia,Hybrid,Automatic,Independent dealer,4,88970,214,3,True,20,12790,14274,12261,16488,-10.4,Check underpricing
CAR-04024,2026-06-28,DE,Volkswagen,Tiguan,Diesel,Automatic,Private,7,154818,70,3,True,24,5720,6422,5516,7418,-10.9,Check underpricing
CAR-01424,2026-06-28,DE,Audi,A4,Petrol,Automatic,Independent dealer,1,36505,177,1,True,38,46600,40682,34944,46991,14.5,Hold
CAR-01518,2026-06-28,DE,BMW,3 Series,Hybrid,Manual,Independent dealer,5,82552,123,2,False,91,14310,11551,9922,13342,23.9,Review markdown
CAR-03291,2026-06-28,NL,Volkswagen,Golf,Hybrid,Automatic,Franchise dealer,2,53000,166,1,True,43,23620,24468,21017,28263,-3.5,Hold
CAR-02515,2026-06-29,DE,Volkswagen,Golf,Hybrid,Manual,Franchise dealer,6,132160,184,4,True,25,7640,8058,6922,9308,-5.2,Hold
CAR-01032,2026-06-29,DE,Mercedes-Benz,GLA,Petrol,Automatic,Independent dealer,4,60929,190,4,True,37,18740,18143,15584,20956,3.3,Hold
CAR-00270,2026-06-29,DE,BMW,i4,Petrol,Automatic,Independent dealer,4,58250,120,2,True,8,21450,22823,19604,26362,-6.0,Hold
CAR-01876,2026-06-29,DE,Audi,Q5,Electric,Manual,Franchise dealer,3,81763,142,1,True,19,32390,27747,23834,32050,16.7,Hold
CAR-03262,2026-06-29,DE,BMW,X3,Electric,Automatic,Franchise dealer,4,69761,185,2,True,30,25720,25557,21952,29520,0.6,Hold
CAR-03816,2026-06-30,DE,Mercedes-Benz,EQE,Petrol,Automatic,Private,1,18650,130,1,True,35,64490,57016,48974,65858,13.1,Hold
CAR-03668,2026-06-30,DE,Audi,A4,Diesel,Manual,Franchise dealer,5,66235,211,1,True,85,15090,15805,13575,18256,-4.5,Hold
CAR-02530,2026-06-30,DE,Volkswagen,Passat,Electric,Automatic,Franchise dealer,3,42864,70,2,True,56,21150,20922,17971,24166,1.1,Hold
CAR-01645,2026-06-30,DE,Mercedes-Benz,GLA,Petrol,Automatic,Franchise dealer,5,58145,207,3,True,56,20840,16673,14321,19259,25.0,Review markdown
CAR-01072,2026-06-30,DE,Mercedes-Benz,E-Class,Electric,Automatic,Private,3,70231,149,2,True,65,36520,28939,24857,33427,26.2,Review markdown
