listing_id,listed_date,country,brand,model,fuel,transmission,seller_type,age_years,mileage_km,power_kw,previous_owners,accident_free,days_on_market,asking_price_eur
CAR-04039,2024-10-29,DE,Volkswagen,Tiguan,Hybrid,Automatic,Franchise dealer,9,91894,192,3,False,65,6180
CAR-01124,2024-10-29,AT,Mercedes-Benz,GLA,Petrol,Automatic,Franchise dealer,4,69182,230,3,True,49,20800
CAR-02730,2024-10-29,DE,BMW,i4,Electric,Automatic,Franchise dealer,6,66671,218,2,True,22,23220
CAR-02644,2024-10-29,DE,Audi,Q5,Petrol,Automatic,Independent dealer,3,45687,114,2,True,35,28820
CAR-04437,2024-10-29,DE,Audi,A4,Electric,Manual,Franchise dealer,6,121774,203,4,True,28,10470
CAR-04906,2024-10-29,AT,Skoda,Octavia,Diesel,Manual,Independent dealer,3,78107,107,2,True,86,12900
CAR-02283,2024-10-29,AT,Volkswagen,Golf,Petrol,Manual,Independent dealer,8,136672,156,4,True,61,5720
CAR-04082,2024-10-30,NL,Volkswagen,Golf,Diesel,Automatic,Independent dealer,13,175190,70,5,True,18,5770
CAR-01488,2024-10-30,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,2,24396,205,1,True,64,32790
CAR-02115,2024-10-30,AT,Skoda,Karoq,Diesel,Automatic,Private,3,41949,95,2,False,32,12560
CAR-03602,2024-10-30,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Independent dealer,5,95070,91,2,True,56,15340
CAR-00423,2024-10-30,DE,BMW,5 Series,Hybrid,Automatic,Franchise dealer,3,59076,87,2,True,24,31670
CAR-01549,2024-10-30,DE,Audi,A4,Diesel,Manual,Franchise dealer,2,21112,160,1,True,35,30060
CAR-02947,2024-10-30,DE,Volkswagen,Tiguan,Diesel,Automatic,Franchise dealer,1,24258,191,1,True,49,40000
CAR-04444,2024-10-30,NL,BMW,3 Series,Petrol,Automatic,Independent dealer,8,85783,130,3,True,13,8680
CAR-02733,2024-10-31,NL,Audi,Q3,Diesel,Manual,Franchise dealer,1,27333,153,1,True,36,36940
CAR-01044,2024-10-31,DE,BMW,5 Series,Diesel,Automatic,Private,3,82283,159,1,True,31,29400
CAR-04968,2024-11-01,DE,BMW,5 Series,Electric,Automatic,Independent dealer,5,99395,159,3,True,30,17540
CAR-02127,2024-11-01,AT,Audi,Q3,Electric,Automatic,Franchise dealer,12,145193,106,5,True,45,6070
CAR-04550,2024-11-01,DE,BMW,5 Series,Diesel,Automatic,Franchise dealer,6,87970,170,4,True,37,15660
CAR-03106,2024-11-01,DE,Audi,e-tron,Electric,Automatic,Private,5,113206,169,2,True,45,19020
CAR-04995,2024-11-01,DE,Audi,Q3,Diesel,Automatic,Independent dealer,2,24711,151,2,True,57,25610
CAR-04896,2024-11-02,DE,Audi,Q3,Diesel,Automatic,Franchise dealer,13,203586,228,5,True,41,5770
CAR-01006,2024-11-02,DE,Skoda,Karoq,Electric,Automatic,Independent dealer,4,95288,169,3,True,43,13420
CAR-00993,2024-11-02,AT,BMW,i4,Diesel,Automatic,Independent dealer,1,18470,109,2,True,28,50160
CAR-02351,2024-11-02,DE,Skoda,Enyaq,Diesel,Manual,Franchise dealer,11,227203,154,5,True,34,5630
CAR-03043,2024-11-02,DE,Mercedes-Benz,E-Class,Diesel,Automatic,Franchise dealer,13,278649,191,5,True,98,6140
CAR-02629,2024-11-03,DE,Audi,Q5,Electric,Automatic,Private,7,119545,221,2,False,3,10730
CAR-01944,2024-11-04,DE,Volkswagen,ID.3,Electric,Automatic,Franchise dealer,13,243161,174,5,True,50,5690
CAR-04296,2024-11-04,AT,Mercedes-Benz,C-Class,Diesel,Automatic,Franchise dealer,9,121923,119,4,True,18,5610
CAR-02638,2024-11-04,DE,Volkswagen,ID.3,Petrol,Automatic,Franchise dealer,1,33411,214,1,True,16,34260
CAR-04092,2024-11-04,DE,Volkswagen,Golf,Hybrid,Automatic,Independent dealer,8,112968,106,3,True,10,5340
CAR-03544,2024-11-04,DE,Audi,e-tron,Electric,Manual,Independent dealer,2,35042,157,1,True,5,39740
CAR-02645,2024-11-04,DE,Skoda,Enyaq,Petrol,Automatic,Independent dealer,2,63802,154,1,True,22,27490
CAR-03096,2024-11-04,DE,BMW,3 Series,Hybrid,Automatic,Independent dealer,6,99232,163,2,False,11,11220
CAR-03861,2024-11-04,AT,BMW,5 Series,Petrol,Automatic,Franchise dealer,4,84709,153,3,True,50,22890
CAR-01195,2024-11-04,DE,BMW,X1,Diesel,Automatic,Franchise dealer,13,210357,153,5,True,66,5230
CAR-03663,2024-11-04,DE,Volkswagen,ID.3,Electric,Manual,Franchise dealer,5,74069,201,3,False,47,12200
CAR-01346,2024-11-04,DE,Mercedes-Benz,GLA,Petrol,Automatic,Franchise dealer,5,41307,167,2,True,28,17620
CAR-02626,2024-11-05,DE,Mercedes-Benz,EQE,Electric,Automatic,Franchise dealer,10,199357,187,4,True,49,7450
CAR-04527,2024-11-05,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,1,19386,166,1,True,69,26550
CAR-01666,2024-11-05,DE,Volkswagen,Passat,Diesel,Automatic,Independent dealer,2,31465,113,2,True,17,25900
CAR-04157,2024-11-05,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,8,152935,202,5,True,71,7390
CAR-03540,2024-11-05,DE,Skoda,Octavia,Hybrid,Automatic,Private,0,12829,163,1,True,106,42010
CAR-01365,2024-11-06,DE,Mercedes-Benz,A-Class,Diesel,Manual,Franchise dealer,2,17913,93,1,False,21,20900
CAR-04109,2024-11-06,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Private,1,23889,180,2,True,50,31450
CAR-04946,2024-11-06,DE,Mercedes-Benz,EQE,Petrol,Automatic,Franchise dealer,2,45569,165,1,True,70,59080
CAR-00944,2024-11-06,AT,Mercedes-Benz,GLA,Diesel,Automatic,Independent dealer,9,198763,192,3,True,19,5630
CAR-03471,2024-11-06,DE,Mercedes-Benz,EQE,Diesel,Manual,Franchise dealer,3,74592,203,2,True,24,35840
CAR-03035,2024-11-06,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,1,34648,236,1,False,21,31690
CAR-03264,2024-11-06,DE,Audi,Q5,Diesel,Manual,Private,7,105276,70,3,False,31,6790
CAR-00764,2024-11-07,DE,Skoda,Enyaq,Petrol,Manual,Franchise dealer,3,58985,98,2,True,18,24330
CAR-04837,2024-11-07,DE,BMW,X1,Petrol,Automatic,Independent dealer,2,49772,103,1,True,25,26550
CAR-03087,2024-11-07,DE,Mercedes-Benz,E-Class,Electric,Automatic,Private,3,75112,155,2,True,97,34200
CAR-02533,2024-11-07,DE,BMW,3 Series,Petrol,Manual,Franchise dealer,4,86562,209,2,True,11,17480
CAR-00315,2024-11-07,DE,Audi,Q3,Petrol,Manual,Independent dealer,5,105614,128,3,True,143,10650
CAR-04178,2024-11-07,AT,Volkswagen,ID.4,Hybrid,Manual,Franchise dealer,3,68939,169,1,True,42,24370
CAR-03771,2024-11-08,DE,Skoda,Enyaq,Petrol,Automatic,Franchise dealer,7,144668,225,3,True,34,9710
CAR-00517,2024-11-08,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,4,86027,136,1,True,27,18500
CAR-00819,2024-11-08,DE,Audi,e-tron,Hybrid,Automatic,Franchise dealer,13,220271,114,5,True,82,5680
CAR-04183,2024-11-08,DE,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,4,77143,129,2,True,14,27590
CAR-00016,2024-11-08,AT,Mercedes-Benz,EQE,Petrol,Automatic,Independent dealer,3,30139,70,2,True,8,35600
CAR-03710,2024-11-08,DE,Skoda,Octavia,Petrol,Automatic,Independent dealer,5,93965,178,2,True,45,10060
CAR-01173,2024-11-08,DE,Volkswagen,Tiguan,Petrol,Manual,Independent dealer,4,64320,135,2,True,44,17420
CAR-04943,2024-11-08,AT,Skoda,Enyaq,Diesel,Manual,Franchise dealer,8,96694,178,2,True,32,8140
CAR-01436,2024-11-08,DE,BMW,3 Series,Diesel,Automatic,Independent dealer,1,29470,143,2,True,27,31790
CAR-00155,2024-11-08,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,3,54927,132,1,True,20,16070
CAR-00319,2024-11-08,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,2,45120,159,1,False,70,26250
CAR-03819,2024-11-09,NL,Volkswagen,Passat,Hybrid,Automatic,Private,2,42558,147,2,True,63,31080
CAR-02154,2024-11-09,DE,Volkswagen,ID.3,Diesel,Manual,Franchise dealer,7,110982,110,3,True,34,7070
CAR-00616,2024-11-09,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,3,51429,150,2,True,91,25110
CAR-03185,2024-11-09,DE,BMW,X1,Hybrid,Automatic,Independent dealer,8,124799,147,3,True,87,6920
CAR-01987,2024-11-09,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,3,96848,127,3,False,48,14510
CAR-03579,2024-11-10,AT,BMW,i4,Hybrid,Manual,Franchise dealer,1,12512,160,1,True,25,60660
CAR-00410,2024-11-10,NL,Volkswagen,ID.3,Petrol,Automatic,Franchise dealer,3,58724,134,1,True,74,20430
CAR-02247,2024-11-10,DE,Volkswagen,Passat,Electric,Manual,Independent dealer,1,12008,84,1,True,71,34790
CAR-04570,2024-11-10,DE,Audi,A3,Diesel,Automatic,Independent dealer,8,184154,157,4,True,81,5530
CAR-01174,2024-11-10,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Independent dealer,9,173248,198,5,True,54,5310
CAR-03672,2024-11-10,DE,Audi,A4,Petrol,Automatic,Franchise dealer,5,73668,215,3,True,34,16750
CAR-01039,2024-11-10,DE,BMW,X1,Electric,Automatic,Independent dealer,1,31055,70,1,True,49,29600
CAR-03330,2024-11-11,DE,Skoda,Kodiaq,Petrol,Automatic,Independent dealer,5,119160,175,2,False,28,9950
CAR-04061,2024-11-11,AT,Volkswagen,Golf,Hybrid,Automatic,Franchise dealer,6,107427,140,1,True,125,9460
CAR-01582,2024-11-11,NL,Audi,A3,Electric,Automatic,Independent dealer,9,160307,98,4,True,35,5850
CAR-02202,2024-11-11,DE,Skoda,Kodiaq,Petrol,Automatic,Franchise dealer,4,66026,105,1,True,15,21040
CAR-03229,2024-11-11,DE,Mercedes-Benz,EQE,Petrol,Automatic,Independent dealer,8,164134,136,5,True,123,8740
CAR-00871,2024-11-11,AT,BMW,3 Series,Hybrid,Automatic,Independent dealer,7,111697,183,3,False,20,8800
CAR-01661,2024-11-12,DE,Volkswagen,ID.3,Diesel,Manual,Independent dealer,5,156170,227,2,False,131,8600
CAR-04004,2024-11-12,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Independent dealer,6,53803,117,3,True,78,20150
CAR-00340,2024-11-12,DE,BMW,X3,Diesel,Automatic,Private,1,29731,150,2,False,99,36910
CAR-02471,2024-11-12,DE,Skoda,Octavia,Hybrid,Automatic,Private,5,100706,211,2,True,51,12340
CAR-01892,2024-11-12,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Private,2,36559,143,2,True,26,22860
CAR-00487,2024-11-12,DE,Audi,A4,Hybrid,Automatic,Independent dealer,3,43390,204,2,True,33,26690
CAR-00652,2024-11-13,AT,Volkswagen,ID.4,Petrol,Automatic,Private,5,66100,114,2,True,49,12680
CAR-03683,2024-11-13,DE,Mercedes-Benz,EQE,Diesel,Automatic,Independent dealer,5,128287,121,3,True,20,16860
CAR-01478,2024-11-13,DE,Mercedes-Benz,A-Class,Petrol,Manual,Franchise dealer,5,104549,200,1,True,40,11790
CAR-00893,2024-11-14,DE,BMW,i4,Diesel,Automatic,Independent dealer,8,68481,151,3,True,37,11470
CAR-03933,2024-11-14,DE,BMW,X1,Hybrid,Automatic,Private,8,165154,231,4,True,19,7030
CAR-04549,2024-11-15,DE,Audi,Q5,Petrol,Automatic,Private,3,48209,127,1,True,74,32820
CAR-03552,2024-11-15,DE,Audi,e-tron,Diesel,Automatic,Independent dealer,4,59469,182,4,False,7,21450
CAR-00287,2024-11-15,DE,Audi,e-tron,Petrol,Automatic,Private,13,227708,207,5,True,38,5510
CAR-00938,2024-11-15,DE,Skoda,Kodiaq,Petrol,Automatic,Independent dealer,3,52573,109,1,True,19,22300
CAR-04531,2024-11-15,DE,Audi,A3,Petrol,Manual,Franchise dealer,2,32880,70,1,False,57,17770
CAR-03056,2024-11-15,DE,Volkswagen,Golf,Diesel,Manual,Independent dealer,5,82887,135,3,True,45,9680
CAR-04864,2024-11-15,DE,Volkswagen,ID.3,Diesel,Automatic,Private,5,77713,139,3,True,48,12470
CAR-02650,2024-11-15,DE,Skoda,Superb,Diesel,Automatic,Franchise dealer,13,137675,103,5,True,48,5730
CAR-01620,2024-11-16,DE,BMW,i4,Diesel,Automatic,Independent dealer,6,34650,232,3,True,53,23470
CAR-02331,2024-11-16,DE,Audi,Q5,Hybrid,Automatic,Independent dealer,4,79591,167,1,True,57,24230
CAR-04030,2024-11-16,DE,Mercedes-Benz,EQE,Petrol,Automatic,Franchise dealer,2,57185,133,1,True,43,41300
CAR-03692,2024-11-17,DE,BMW,X3,Hybrid,Automatic,Private,5,78132,164,2,True,55,19030
CAR-03405,2024-11-17,AT,Volkswagen,ID.4,Hybrid,Automatic,Independent dealer,3,87638,132,3,True,6,23190
CAR-02293,2024-11-18,DE,Audi,Q5,Diesel,Automatic,Independent dealer,4,57051,151,2,True,70,26640
CAR-03260,2024-11-18,DE,BMW,X3,Petrol,Automatic,Independent dealer,6,91611,70,4,True,3,13270
CAR-03865,2024-11-18,AT,Audi,Q3,Diesel,Manual,Franchise dealer,3,49353,181,1,True,13,20070
CAR-00753,2024-11-18,DE,Mercedes-Benz,C-Class,Hybrid,Manual,Franchise dealer,4,74881,86,2,True,61,18520
CAR-00352,2024-11-18,DE,Mercedes-Benz,C-Class,Hybrid,Manual,Franchise dealer,5,75099,145,2,True,49,15860
CAR-01899,2024-11-19,DE,BMW,X3,Diesel,Manual,Franchise dealer,3,69312,70,1,True,89,23320
CAR-04353,2024-11-19,DE,BMW,3 Series,Hybrid,Automatic,Franchise dealer,5,85762,143,2,True,36,16500
CAR-04526,2024-11-19,DE,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,2,43924,156,1,True,52,29120
CAR-01155,2024-11-19,NL,BMW,X3,Diesel,Manual,Independent dealer,2,40122,156,1,True,63,37390
CAR-04378,2024-11-19,DE,Skoda,Karoq,Diesel,Automatic,Private,11,110444,108,5,True,23,5300
CAR-04203,2024-11-19,DE,Volkswagen,Passat,Hybrid,Automatic,Independent dealer,13,308306,179,4,True,54,5940
CAR-03489,2024-11-19,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,7,72604,117,3,True,35,9100
CAR-00064,2024-11-20,DE,Volkswagen,Golf,Diesel,Automatic,Franchise dealer,8,141996,220,4,False,103,5940
CAR-02581,2024-11-20,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,5,129483,168,2,True,35,10930
CAR-03923,2024-11-20,DE,Skoda,Octavia,Petrol,Automatic,Franchise dealer,10,165556,116,4,True,50,5680
CAR-02258,2024-11-20,AT,BMW,3 Series,Electric,Manual,Franchise dealer,2,31638,141,1,False,14,25100
CAR-00449,2024-11-20,DE,Volkswagen,Tiguan,Petrol,Manual,Franchise dealer,7,125501,107,4,True,30,7560
CAR-01429,2024-11-21,AT,Mercedes-Benz,A-Class,Electric,Manual,Franchise dealer,3,73528,200,2,True,20,20900
CAR-02918,2024-11-22,DE,BMW,3 Series,Petrol,Automatic,Private,3,93594,151,3,True,41,18650
CAR-00171,2024-11-22,AT,Mercedes-Benz,E-Class,Diesel,Automatic,Franchise dealer,7,125951,176,3,True,44,13110
CAR-04038,2024-11-22,DE,Audi,A3,Petrol,Automatic,Franchise dealer,2,38148,154,2,True,58,27110
CAR-04066,2024-11-22,DE,Audi,Q3,Petrol,Manual,Independent dealer,2,51621,130,2,False,74,21990
CAR-02635,2024-11-22,NL,Mercedes-Benz,GLA,Electric,Automatic,Private,1,10407,245,1,True,10,51570
CAR-03263,2024-11-22,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,4,78582,170,2,True,44,15290
CAR-04738,2024-11-22,DE,BMW,i4,Hybrid,Manual,Private,4,94426,174,1,True,27,23610
CAR-01363,2024-11-22,AT,BMW,5 Series,Petrol,Automatic,Franchise dealer,1,35978,191,1,True,29,53280
CAR-04237,2024-11-22,DE,Skoda,Superb,Electric,Automatic,Franchise dealer,3,52120,136,3,True,120,25220
CAR-03755,2024-11-22,DE,Audi,A4,Hybrid,Automatic,Private,3,50518,100,1,True,11,22950
CAR-02110,2024-11-23,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Franchise dealer,10,137497,160,3,True,20,6520
CAR-01686,2024-11-23,DE,Mercedes-Benz,GLA,Hybrid,Automatic,Franchise dealer,6,134376,123,3,True,84,10860
CAR-01133,2024-11-23,DE,Volkswagen,ID.3,Diesel,Manual,Franchise dealer,4,101607,81,2,True,13,11620
CAR-00113,2024-11-23,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Private,11,170307,171,3,True,18,5760
CAR-02646,2024-11-23,DE,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,1,20261,153,2,True,13,37430
CAR-00694,2024-11-24,DE,Skoda,Kodiaq,Petrol,Automatic,Franchise dealer,9,131940,118,3,True,55,5770
CAR-02386,2024-11-24,DE,Skoda,Karoq,Petrol,Automatic,Franchise dealer,6,79951,194,2,True,44,11280
CAR-02389,2024-11-24,DE,BMW,3 Series,Petrol,Automatic,Private,1,23645,175,1,False,54,30290
CAR-00708,2024-11-24,DE,Mercedes-Benz,GLA,Hybrid,Automatic,Independent dealer,6,82259,194,3,True,49,14920
CAR-04854,2024-11-25,DE,BMW,X1,Electric,Automatic,Franchise dealer,11,175675,152,4,True,34,5060
CAR-02636,2024-11-25,AT,Mercedes-Benz,EQE,Petrol,Automatic,Independent dealer,7,138051,141,4,True,18,12430
CAR-04417,2024-11-25,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,1,24450,95,1,True,15,30130
CAR-01926,2024-11-25,DE,Audi,A3,Petrol,Automatic,Franchise dealer,0,11521,199,1,True,20,45570
CAR-04800,2024-11-25,DE,Mercedes-Benz,EQE,Petrol,Manual,Franchise dealer,6,154146,169,4,True,34,15280
CAR-01577,2024-11-25,DE,Volkswagen,ID.4,Petrol,Manual,Independent dealer,13,101239,151,4,True,44,5180
CAR-04498,2024-11-25,DE,Skoda,Enyaq,Hybrid,Automatic,Independent dealer,2,58715,179,2,True,40,28370
CAR-03320,2024-11-26,AT,BMW,X1,Diesel,Manual,Franchise dealer,9,134642,194,4,True,47,5490
CAR-02121,2024-11-26,DE,BMW,X3,Petrol,Automatic,Independent dealer,6,82786,229,3,True,26,17190
CAR-03104,2024-11-26,DE,Volkswagen,Golf,Petrol,Automatic,Private,1,34518,146,2,True,36,21560
CAR-02326,2024-11-26,DE,BMW,3 Series,Diesel,Automatic,Independent dealer,5,76207,180,3,True,56,13710
CAR-03619,2024-11-26,DE,Skoda,Kodiaq,Diesel,Automatic,Independent dealer,5,101406,187,2,True,35,13240
CAR-00977,2024-11-26,DE,Audi,Q3,Petrol,Automatic,Independent dealer,2,21873,150,2,True,44,28400
CAR-02291,2024-11-26,DE,Volkswagen,ID.3,Diesel,Automatic,Independent dealer,3,62860,146,3,True,41,20540
CAR-02207,2024-11-26,DE,Mercedes-Benz,EQE,Diesel,Automatic,Independent dealer,5,59439,93,1,True,81,21710
CAR-00958,2024-11-26,DE,Mercedes-Benz,GLA,Petrol,Automatic,Franchise dealer,4,57642,130,2,True,12,17270
CAR-00142,2024-11-27,DE,Skoda,Karoq,Diesel,Automatic,Franchise dealer,4,57672,158,2,True,53,15580
CAR-03924,2024-11-27,DE,BMW,X3,Petrol,Automatic,Independent dealer,10,86577,177,5,True,52,8160
CAR-00473,2024-11-27,DE,BMW,3 Series,Petrol,Automatic,Independent dealer,6,120653,164,2,True,139,10890
CAR-03707,2024-11-27,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,3,53947,149,2,True,10,23720
CAR-00518,2024-11-27,DE,BMW,X1,Diesel,Manual,Independent dealer,3,44169,234,3,False,6,21060
CAR-01830,2024-11-27,NL,Mercedes-Benz,E-Class,Hybrid,Automatic,Private,13,179145,162,5,False,28,5640
CAR-04964,2024-11-27,AT,Audi,A3,Hybrid,Manual,Independent dealer,2,24930,140,2,True,31,25190
CAR-01576,2024-11-28,AT,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,3,49748,152,2,True,72,23340
CAR-03807,2024-11-28,NL,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,3,67738,151,3,True,48,23190
CAR-01920,2024-11-28,DE,Mercedes-Benz,EQE,Diesel,Manual,Independent dealer,10,118685,139,4,True,47,7030
CAR-03610,2024-11-28,DE,Volkswagen,Passat,Electric,Automatic,Independent dealer,4,74574,184,2,True,24,18700
CAR-04149,2024-11-28,DE,Audi,Q5,Electric,Automatic,Franchise dealer,4,87698,117,2,True,34,23950
CAR-03174,2024-11-28,DE,Volkswagen,Golf,Hybrid,Automatic,Private,5,104003,164,2,True,76,10310
CAR-00774,2024-11-28,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,6,124843,143,2,True,34,10040
CAR-02497,2024-11-28,DE,BMW,X3,Electric,Manual,Independent dealer,13,248152,118,4,True,66,5930
CAR-04656,2024-11-28,DE,Skoda,Octavia,Hybrid,Automatic,Franchise dealer,11,174450,123,3,True,19,5850
CAR-03629,2024-11-29,DE,BMW,X1,Petrol,Automatic,Franchise dealer,8,109779,121,3,False,90,6760
CAR-03862,2024-11-29,DE,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,4,74642,95,1,True,94,14360
CAR-04989,2024-11-29,DE,BMW,i4,Hybrid,Automatic,Franchise dealer,1,4273,84,1,True,39,57360
CAR-03166,2024-11-30,DE,BMW,5 Series,Hybrid,Manual,Independent dealer,10,69342,149,3,True,43,9410
CAR-02539,2024-11-30,DE,Mercedes-Benz,A-Class,Electric,Manual,Franchise dealer,2,39052,164,1,True,40,24950
CAR-02047,2024-11-30,AT,Mercedes-Benz,EQE,Hybrid,Automatic,Franchise dealer,2,39943,164,1,True,73,62370
CAR-03921,2024-11-30,AT,Skoda,Superb,Electric,Automatic,Independent dealer,8,126270,167,4,True,32,7560
CAR-03328,2024-11-30,DE,Mercedes-Benz,EQE,Diesel,Automatic,Independent dealer,2,48381,156,2,True,180,44940
CAR-04247,2024-11-30,NL,BMW,i4,Diesel,Manual,Independent dealer,7,145705,162,2,True,7,9470
CAR-04579,2024-11-30,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,1,18878,151,2,True,33,45120
CAR-02708,2024-12-01,DE,BMW,X3,Diesel,Manual,Franchise dealer,4,44297,176,2,True,20,27410
CAR-00005,2024-12-01,DE,Skoda,Kodiaq,Hybrid,Automatic,Independent dealer,10,215604,186,4,True,36,5760
CAR-02257,2024-12-02,DE,Volkswagen,Tiguan,Petrol,Manual,Franchise dealer,8,148703,209,4,False,61,5910
CAR-00009,2024-12-02,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Independent dealer,13,186186,141,4,True,78,5710
CAR-01581,2024-12-02,DE,Audi,e-tron,Petrol,Manual,Independent dealer,5,78258,145,2,True,34,20360
CAR-04797,2024-12-02,DE,Mercedes-Benz,EQE,Hybrid,Automatic,Independent dealer,3,60848,94,1,False,36,30470
CAR-04966,2024-12-02,DE,Audi,A3,Petrol,Automatic,Independent dealer,12,193540,118,4,True,8,5870
CAR-02858,2024-12-03,DE,Volkswagen,ID.4,Petrol,Manual,Franchise dealer,4,44142,156,2,True,47,21240
CAR-00577,2024-12-03,NL,Mercedes-Benz,C-Class,Petrol,Automatic,Private,1,24655,144,1,True,44,47840
CAR-03744,2024-12-03,DE,BMW,5 Series,Petrol,Manual,Private,3,41007,117,1,True,28,26930
CAR-03738,2024-12-03,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,8,75460,83,3,True,13,6740
CAR-02884,2024-12-03,DE,Mercedes-Benz,GLA,Hybrid,Automatic,Independent dealer,3,45968,160,1,True,56,27910
CAR-01788,2024-12-03,DE,Skoda,Karoq,Petrol,Automatic,Franchise dealer,6,100650,193,2,True,43,9710
CAR-01443,2024-12-03,DE,BMW,3 Series,Hybrid,Automatic,Independent dealer,6,110133,151,3,True,31,10580
CAR-02861,2024-12-04,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Independent dealer,3,63281,154,2,True,23,39840
CAR-04427,2024-12-04,DE,BMW,X3,Petrol,Automatic,Private,2,44125,94,2,True,88,35410
CAR-02381,2024-12-04,DE,Audi,e-tron,Diesel,Automatic,Franchise dealer,10,166560,154,5,True,91,5510
CAR-03271,2024-12-04,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Private,10,156911,196,4,True,38,5090
CAR-00970,2024-12-04,DE,Audi,A4,Petrol,Automatic,Independent dealer,6,110988,148,3,True,48,12310
CAR-00805,2024-12-04,DE,BMW,5 Series,Diesel,Automatic,Independent dealer,10,135290,78,3,False,47,5150
CAR-02806,2024-12-04,AT,Audi,A3,Petrol,Automatic,Private,2,49592,190,1,True,15,21520
CAR-04293,2024-12-04,DE,Mercedes-Benz,C-Class,Diesel,Manual,Franchise dealer,13,223758,195,4,False,68,5520
CAR-00696,2024-12-05,NL,Volkswagen,Golf,Electric,Manual,Franchise dealer,3,53092,160,2,True,76,20430
CAR-02898,2024-12-05,AT,Volkswagen,Passat,Petrol,Automatic,Independent dealer,2,45538,255,1,True,25,33950
CAR-00347,2024-12-05,DE,Audi,A3,Petrol,Manual,Private,2,42509,170,2,True,45,22540
CAR-01496,2024-12-05,DE,Skoda,Karoq,Petrol,Automatic,Independent dealer,7,139999,154,4,True,63,6330
CAR-01789,2024-12-05,DE,BMW,3 Series,Diesel,Automatic,Independent dealer,1,35087,122,2,True,43,37400
CAR-04554,2024-12-05,DE,Audi,A4,Petrol,Automatic,Franchise dealer,2,41528,223,1,False,47,27980
CAR-01112,2024-12-05,DE,Volkswagen,ID.4,Petrol,Automatic,Independent dealer,4,44165,70,2,False,19,16250
CAR-03365,2024-12-05,DE,Audi,Q3,Diesel,Automatic,Independent dealer,3,52752,168,2,True,60,22130
CAR-03857,2024-12-06,DE,Mercedes-Benz,C-Class,Electric,Automatic,Independent dealer,2,12393,130,2,True,12,41240
CAR-02200,2024-12-06,DE,BMW,X1,Petrol,Manual,Franchise dealer,11,169349,160,4,True,40,5590
CAR-01222,2024-12-06,DE,Skoda,Karoq,Electric,Manual,Independent dealer,2,31520,175,3,True,5,24620
CAR-01208,2024-12-06,AT,Audi,Q3,Hybrid,Automatic,Franchise dealer,12,160105,87,5,True,16,5540
CAR-01748,2024-12-06,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Franchise dealer,3,73606,169,1,True,67,21740
